date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2013-05-03,100394.63557942708,301.3606135050456,-0.0022703036665916443,3.632680272858124e-05,2.500309626261393,1.5204981168111165,0.07997194925944011
2013-05-04,100413.46321614583,302.0457140604655,-0.001964145340025425,2.4127960386977065e-05,2.718388239542643,0.6375312805175781,0.08015632629394531
2013-05-05,100495.94645182292,302.0135148366292,-0.0022834278643131256,0.00012179704854275997,2.752199172973633,-0.7828706900278727,0.08044942220052083
2013-05-06,100507.84244791667,301.50763511657715,-0.0022460101172327995,7.884763641641257e-05,2.4707584381103516,-0.3023400704065959,0.0814221700032552
2013-05-07,100544.51204427083,301.8025779724121,-0.0021660849452018738,4.135686572226405e-05,2.641277313232422,-0.28028706709543866,0.08152707417805989
2013-05-08,100592.90608723958,301.9872392018636,-0.0020446758717298508,1.963973045349121e-05,2.608790715535482,-0.18114844957987467,0.08148447672526042
2013-05-09,100610.37532552083,302.0433629353841,-0.0021376917138695717,9.143650521536983e-05,2.589454015096029,-0.6064345041910807,0.08197975158691406
2013-05-10,100619.07861328125,301.85189056396484,-0.0020357584580779076,2.3919343846046104e-05,2.621269861857096,-0.09892018636067708,0.08194160461425781
2013-05-11,100434.75602213542,301.74122365315753,-0.0020828023552894592,2.0086765232463222e-05,2.8029562632242837,-0.10549835364023845,0.08189582824707031
2013-05-12,100568.39990234375,301.7355321248372,-0.0019790353253483772,5.444288251510443e-05,2.670820871988932,0.7184904416402181,0.08200518290201823
2013-05-13,100490.24593098958,301.7964235941569,-0.00224946066737175,0.00017689466466208614,3.131974538167318,-1.2220418055852253,0.08296267191569011
2013-05-14,100402.83414713542,301.54550615946454,-0.002095215953886509,4.332065577727917e-05,3.042451858520508,-0.3973466157913208,0.08328628540039062
2013-05-15,100403.072265625,301.8757146199544,-0.002056279219686985,4.1738152503967285e-05,3.016073226928711,0.6109174092610677,0.08327738444010417
2013-05-16,100525.55110677083,301.9039084116618,-0.0022548139095306396,6.191134445998614e-05,3.301985422770182,1.6163246631622314,0.08352724711100261
2013-05-17,100616.00162760417,301.8280900319417,-0.002013895660638809,2.115964889526367e-06,2.823525309562683,0.7752262751261393,0.08335240681966145
